title,artist,streams
Only Angel,Harry Styles,3535119
American Dream,MKTO,3530620
Jag hade en gång en båt,Allyawan,3528074
Riot,XXXTENTACION,3526829
LOOSE CHANGE,Brent Faiyaz,3524320
Killer,Eminem,3524254
I Gotta,Lil Uzi Vert,3522067
ICONIC (ft. Jaden Smith),Logic,3518124
Ayala (Outro),XXXTENTACION,3514382
CUIDAO POR AHÍ,J Balvin,3511856
I’ll Make It Up To You,Imagine Dragons,3506849
Crazy In Love,Beyoncé,3505587
M' Manc (con Geolier & Sfera Ebbasta),Shablo,3501005
Crash and Burn,Thomas Rhett,3499426
METAMORPHOSIS,Master CC,3495825
999,Selena Gomez,3494958
WATATI,KAROL G,3494166
How Long,Charlie Puth,3491474
The Thrill Of It All,Sam Smith,3490356
Welcome to the Internet,Bo Burnham,3489320
Goutte d’eau,Ninho,3488584
GOSSIP,Måneskin,3488479
MOLETOM,Luan Pereira,3487095
Auto Pilot,Migos,3486174
Scars,Sam Smith,3482298
We Can't Stop,Miley Cyrus,3478881
VOCE,Madame,3472558
Keeping Your Head Up,Birdy,3470666
Cut My Lip,Twenty One Pilots,3470488
DEUX TOILES DE MER,Damso,3470450
Hey Jude - Remastered 2015,The Beatles,3469227
Bandito,Twenty One Pilots,3469207
BXL ZOO,Damso,3464537
No Control,One Direction,3461871
That’s It,Future,3460352
Strawberry Peels,Lil Uzi Vert,3455321
Travesuras,Nicky Jam,3452117
Vamos pra Gaiola,MC Kevin o Chris,3451240
Mahvettim,cakal,3448902
Tell It To My Heart,MEDUZA,3448485
Neon Guts,Lil Uzi Vert,3448068
u,Kendrick Lamar,3448044
Yun,RM,3446011
Pineapple,KAROL G,3445980
Born With A Beer In My Hand,Morgan Wallen,3441971
Cherry,Lana Del Rey,3441011
Memories,David Guetta,3433244
Rise Up,Imagine Dragons,3426254
I Need You Christmas,Jonas Brothers,3426226
SPACE MAN,Sam Ryder,3425544
Pointless,Lewis Capaldi,3424605
I Say a Little Prayer,Aretha Franklin,3421119
Still Life,RM,3418708
Woo,Rihanna,3417843
Gib Ihm,Shirin David,3416867
Wassup,Lil Uzi Vert,3414338
Same Ol’ Mistakes,Rihanna,3411262
La Triple T,TINI,3411096
Butter - Megan Thee Stallion Remix,BTS,3408782
What Christmas Means to Me,John Legend,3406164
fuck 3x,thasup,3402865
Zoo York,Lil Tjay,3401624
What Is Love 2016,Lost Frequencies,3398702
Five Hours,Deorro,3395028
All I Need,Joakim Lundell,3393348
Borderline,Tame Impala,3389728
Tap In,Saweetie,3380612
Tunnel Vision (Outro),Pop Smoke,3377911
Deux frères,PNL,3375797
RAVE,Dxrk ダーク,3374098
Bleed It Out,Linkin Park,3371725
Perfect Strangers,Lil Wayne,3369014
CANTARES DE NAVIDAD,Trio Vegabajeño,3367001
"Muchachos, Ahora Nos Volvimos a Ilusionar",La Mosca Tse-Tse,3361671
Millionär,187 Strassenbande,3361216
Under Enemy Arms,Trippie Redd,3357096
Here We Come a-Caroling / We Wish You a Merry Christmas,Perry Como,3356834
Pretty Boy,Joji,3356352
Time,Lil Baby,3353874
alotta cake,Gunna,3353536
Undressed,Kim Cesarion,3351620
The Kids Aren't Alright,Fall Out Boy,3351237
Pied Piper,BTS,3348190
Outstanding,Gunna,3345059
Always,Daniel Caesar,3343090
Happy Xmas (War Is Over),Miley Cyrus,3342991
Greek Tragedy,The Wombats,3340995
On My Way,Axwell /\ Ingrosso,3340335
This Is Why,Paramore,3340134
Hard Feelings/Loveless,Lorde,3332233
Fuego,Juanes,3331156
Fuego,Eleni Foureira,3318504
Unknown Title,Unknown Artist,3314663
Linger,The Cranberries,3314537
White Christmas,Dean Martin,3313645
Betrayal,Trippie Redd,3311367
All Day Long,Chance the Rapper,3310717
CC,Migos,3309607
Backpack,Justin Bieber,3306372
Houdini,KSI,3306365
30 for 30 Freestyle,Drake,3304932
PÓLVORA,Mora,3304741
Stripes Like Burberry,Future,3303567
Cops Shot The Kid,Nas,3301639
Hurts,Emeli Sandé,3298754
"Two Birds, One Stone",Drake,3298653
Derdim Olsun,Reynmen,3297760
Groupie Love,Lana Del Rey,3294255
865,Morgan Wallen,3293502
Kamikaze,MØ,3293046
Blue Hair,TV Girl,3288729
Dope New Gospel,Lil Wayne,3287656
mop,Gunna,3285673
Separate Ways (Worlds Apart) - Bryce Miller/Alloy Tracks Remix,Journey,3282667
Where You Belong,The Weeknd,3280195
SUGA's Interlude,Halsey,3274990
Somewhere I Belong,Linkin Park,3273470
Moon Relate,Lil Uzi Vert,3272599
Tú No Amas,Anuel AA,3269652
SEXY NUKIM,Balming Tiger,3265130
Papercut,Linkin Park,3263808
Dans l'espace,Gambi,3262376
A Holly Jolly Christmas,Brett Eldredge,3262014
Under The Mistletoe,Kelly Clarkson,3259801
I Want a Hippopotamus for Christmas (Hippo the Hero),Gayla Peevey,3258556
Black And White,Niall Horan,3256852
33 “GOD”,Bon Iver,3250748
Queendom,Red Velvet,3248410
ALL MINE,Brent Faiyaz,3247911
Sasuke,Lil Uzi Vert,3247829
Bad Blood,Taylor Swift,3247558
Fireproof,One Direction,3244222
Unsainted,Slipknot,3243929
Please Come Home For Christmas - Bonus Track,Eagles,3242058
Devil Don’t Know,Morgan Wallen,3242000
FANTASÍAS,Mora,3240123
Real As It Gets,Lil Baby,3239588
Starboy - Kygo Remix,The Weeknd,3238581
From the Dining Table,Harry Styles,3237295
Not Finished,Lil Baby,3236442
One Love,Shubh,3234317
Memory,Kane Brown,3229890
Gan-Ga - Remix,Bryant Myers,3228591
How Did I Get Here,Offset,3227251
Hold The Line,Avicii,3226360
Love Thru The Computer,Gucci Mane,3224792
Wait,Maroon 5,3223536
Peaches (from The Super Mario Bros. Movie),Jack Black,3223362
6 Inch,Beyoncé,3220811
Every Other Freckle,alt-J,3219019
Afterthought,Joji,3217042
gun smoke,21 Savage,3215987
Summer Nights,Tiësto,3215386
D.M.B.,A$AP Rocky,3201516
Manicomio,Cosculluela,3199388
Vultures,¥$,3198278
Bad Reputation,Avicii,3194944
Ferxxo 100,Feid,3192950
Malibu,Migos,3183950
untitled 01 08.19.2014.,Kendrick Lamar,3182253
HUH?!,Agust D,3176124
asmr,21 Savage,3166871
The Lighthouse Keeper,Sam Smith,3164489
Winter Wonderland / Don't Worry Be Happy,Pentatonix,3161608
Outlet,Desiigner,3161520
WHOLE LOTTA MONEY,BIA,3156560
Snake Skin,Trippie Redd,3155792
LIGHTSKIN SH*T,DaBaby,3154111
Sleigh Ride,Johnny Mathis,3149219
Hunger,Florence + The Machine,3145626
Interlude : Dive,Jimin,3142653
COMMANDO,Logic,3134222
P**** Print,Gucci Mane,3129086
Párteme La Cara,C. Tangana,3123182
Same Drugs,Chance the Rapper,3114417
Hood Politics,Kendrick Lamar,3112458
Wake Up Alone,The Chainsmokers,3110272
No Opp Left Behind,21 Savage,3102766
Santé,Stromae,3100562
One More Year,Tame Impala,3099185
Moving On and Getting Over,John Mayer,3090478
Winter Wonderland - Remastered 2006,Bing Crosby,3090411
Lençol Dobrado,João Gustavo e Murilo,3087421
Holy Roller,Zach Bryan,3087318
All Day,RM,3086850
In Common,Alicia Keys,3083130
I'll Be Waiting,Cian Ducrot,3082725
Tompkins Square Park,Mumford & Sons,3081928
Sleigh Ride,Andy Williams,3081466
Nightmare,Offset,3080243
out for the night,21 Savage,3079434
Life Of The Party,Kanye West,3079223
Hold Me Down,Halsey,3068334
Everlong,Foo Fighters,3064257
I Wish you Roses,Kali Uchis,3059893
What Kind Of Man,Florence + The Machine,3059585
Talking to Myself,Linkin Park,3057153
BIGGEST ALLEY OOP,Quavo,3056314
What Would Meek Do?,Pusha T,3054903
RERUN,Quavo,3051163
Wer macht Para 2,Dardan,3049950
Addicted To You,Avicii,3048721
Dolly,Lil Tecca,3045454
Broken Smile (My All),Lil Peep,3045331
My Favorite Part,Mac Miller,3043470
Se Essa Bunda,Costa Gold,3043036
Shit Changed,Ufo361,3042611
Krvn,UZI,3039562
The greatest,Lana Del Rey,3038858
LAGUNA,Mora,3036047
Lonely,RM,3032203
Jay Jay,MERO,3032062
Trap This Way (This Way),Lil Uzi Vert,3028443
Mood Swings,A Boogie Wit da Hoodie,3026322
For Free? - Interlude,Kendrick Lamar,3026155
Two®,Lil Uzi Vert,3025609
I Know There's Gonna Be (Good Times),Jamie xx,3024136
Smog,Damso,3023763
CARNAL,Peso Pluma,3015321
Astronauts,Future,3012903
uh oh,Tate McRae,3010740
I Ain’t Quite Where I Think I Am,Arctic Monkeys,3010324
Silent Night - Remastered,Frank Sinatra,3006383
Let Me Love You Like A Woman,Lana Del Rey,3004665
Queen,Shawn Mendes,3002162
Low Lights,Kanye West,2998566
Zukunft Pink,Peter Fox,2996233
Instant Crush,Daft Punk,2993094
VENTE CONMIGO,Feid,2985359
Closer,RM,2985030
Big Drip,Ufo361,2983865
Rockin' Around The Christmas Tree - Recorded at Spotify Studios NYC,Miley Cyrus,2980605
Eenie Meenie,Sean Kingston,2975684
Boys Of Faith,Zach Bryan,2975141
I'm Fine,BTS,2974099
RIP Luv,21 Savage,2973941
Clueless,Polo G,2966082
Once In A Lifetime,Flo Rida,2963906
Silent Night,Mariah Carey,2956104
That's What Love Is,Justin Bieber,2955644
More Than My Hometown,Morgan Wallen,2949333
LA BABY,Tainy,2948816
BaeBae,Samra,2945436
Life's A Mess II,Juice WRLD,2941568
Starman - 2012 Remastered Version,David Bowie,2939886
Amor de Verdade,MC Kekel,2936451
Voices In My Head/Stick To The Plan,Big Sean,2933951
Fall Threw,Rich The Kid,2922996
Be Something,Polo G,2919575
Surf,Young Thug,2915456
Let Me Get Me,Selena Gomez,2915120
Vintage,RIN,2914507
i hope ur miserable until ur dead,Nessa Barrett,2914367
Mad Stalkers,21 Savage,2914363
Who Needs Love,Tory Lanez,2909402
Frank's Track,Kanye West,2907539
Neptun,KC Rebell,2905883
Go2DaMoon,Playboi Carti,2905609
ball w/o you,21 Savage,2902212
Like You Do,Joji,2898825
No Promises,Shawn Mendes,2898265
91's,PNL,2897906
What's the Move,Young Thug,2897256
UP IN SMOKE,RIN,2896227
I Could Be The One (Avicii Vs. Nicky Romero) - Nicktim / Radio Edit,Avicii,2894655
Don't Hurt Yourself,Beyoncé,2893085
Sunset,Dreamville,2892425
Jogo do Amor,MC Bruninho,2889345
Got The Guap,Lil Uzi Vert,2889195
When You Love Someone,James TW,2885474
Kick It,BLACKPINK,2883965
How Bout Now,Drake,2882967
Arcoíris,J Balvin,2882719
Forgot About Dre,Dr. Dre,2879370
Diamonds,Megan Thee Stallion,2878811
A Sweeter Place,Selena Gomez,2878031
TOP FLOOR,Gunna,2877799
wRoNg,ZAYN,2875454
Peek A Boo,Lil Yachty,2874722
Alone,Kim Petras,2869887
Switch,Iggy Azalea,2864282
Arrows,Fences,2863190
You,Miley Cyrus,2854834
Confess,Logic,2854778
De Menina pra Mulher - Ao Vivo,Gusttavo Lima,2852793
Reflections,MisterWives,2852335
Changes - 1999 Remastered Version,David Bowie,2847214
Envolvimento,MC Loma e As Gêmeas Lacração,2844380
MOVE,Beyoncé,2838810
So Voçe,MC Rogerinho,2838753
I Guess I Just Feel Like,John Mayer,2832943
Sad Song,Alesso,2832581
Linus And Lucy,Vince Guaraldi Trio,2830686
Tennessee Numbers,Morgan Wallen,2828089
War Bout It,Lil Durk,2826328
90MIN,Salmo,2824330
Real Spill,Lil Baby,2824097
No Me Ame,Rvssian,2822826
Too Cool To Die,Post Malone,2821638
Pet Cheetah,Twenty One Pilots,2821635
Funk Rave,Anitta,2818998
Black & White,Juice WRLD,2815675
Moonlight,Ariana Grande,2806056
On Me,Lil Baby,2802131
Better To Lie,benny blanco,2802022
Harder,Jax Jones,2801230
Criminal,Trío Los Josefinos,2797797
Pop Out,Lil Baby,2792107
Angels & Demons,Jaden Hossler,2790726
Guld och gröna skogar,Hasse Andersson,2790425
Vento Forte,Mc Jacaré,2788725
Winter Things,Ariana Grande,2787741
WTF Do I Know,Miley Cyrus,2786858
Love Like This,ZAYN,2785569
You Just Want My Money,Jason French,2785056
MiAMi,Tory Lanez,2784631
Turning Tables,Adele,2783324
Elsie's Baby Boy (flashback),Kid Cudi,2783242
Girls in the Hood,Megan Thee Stallion,2783229
Faint,Linkin Park,2782326
Tony Tone,A$AP Rocky,2781427
The Motion,Drake,2781382
Devil by the Window,TOMORROW X TOGETHER,2780861
Bang Bang,YNW Melly,2780522
INTERNATIONAL GANGSTAS,Farid Bang,2777352
Trust Issues,Drake,2775721
Have Yourself a Merry Little Christmas,Diana Krall,2771538
Amazing Grace (My Chains Are Gone),Pentatonix,2771379
Whiskey Friends,Morgan Wallen,2761112
Unsteady,X Ambassadors,2760812
End Of Discussion,Rich The Kid,2760069
Never Let Me Go,Alok,2759807
Roaring 20s,Panic! At The Disco,2758914
TOOTIMETOOTIMETOOTIME,The 1975,2756869
Rockin' Around The Christmas Tree,Mel & Kim,2755476
Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,2746869
Places,Martin Solveig,2746708
dRuNk,ZAYN,2744569
Last Christmas,Carly Rae Jepsen,2743702
Options,Doja Cat,2743002
15 Piani,Sfera Ebbasta,2742674
In The Dark,YG,2738617
Almeda,Solange,2735112
CALENTÓN,Mora,2734672
Crazy Brazy,A$AP Mob,2732818
Untouchable,Tritonal,2731684
Excuse Me,A$AP Rocky,2731304
Gold,Imagine Dragons,2730450
The World's First Ever Monster Truck Front Flip,Arctic Monkeys,2729502
Hope That’s True,Morgan Wallen,2723326
All Too Well,Taylor Swift,2721626
Jump - 2015 Remaster,Van Halen,2721596
Kids Again,Sam Smith,2717266
Sept. 16,Kid Cudi,2710427
Muddy Feet,Miley Cyrus,2708612
Ruin,Shawn Mendes,2706376
Comprei um Lança,Mc Jacaré,2705514
Present,Khalid,2704615
How Much A Dollar Cost,Kendrick Lamar,2703471
Ziggy Stardust - 2012 Remastered Version,David Bowie,2703409
Mask,Dream,2701405
The Light,Juice WRLD,2694637
Blanche,Maes,2694164
For Real,Lil Uzi Vert,2693510
Forever Young,BLACKPINK,2691830
Goddamn,Tyga,2686793
Sundress,A$AP Rocky,2685308
Fire Squad,J. Cole,2684018
Change My Clothes,Dream,2681280
Abracadabra,Sfera Ebbasta,2680684
Salir Con Vida,Morat,2675718
Light,Big Sean,2675236
Work Song,Hozier,2671107
Come Together - Remastered,The Beatles,2670484
Boat,Ed Sheeran,2670427
Dangerous,The xx,2667597
Winter Wonderland,Darlene Love,2662104
Luces,Paulo Londra,2661892
Rockstar Knights,Kid Cudi,2660389
I'm Tired,Labrinth,2660381
Cry Alone,Lil Peep,2659309
Aura,Ozuna,2656626
One Day At A Time,Sam Smith,2654733
Wyclef Jean,Young Thug,2654436
Fool's Gold,One Direction,2651623
Oh Na Na,Myke Towers,2651288
Daddy Lessons,Beyoncé,2651057
Midnight City,M83,2650677
Diamond Heart,Lady Gaga,2649661
Mona Lisa,Booba,2647905
Lovin’ Me,Kid Cudi,2647833
For Sale? - Interlude,Kendrick Lamar,2645412
Worst Day,Future,2644480
Writer In The Dark,Lorde,2644373
Unicorn,Noa Kirel,2638904
BIG TIME,DJ Khaled,2638221
Borrowed Love,Metro Boomin,2636828
Winter Wonderland,Hannah Kerr,2632946
Brush Em,Pop Smoke,2631741
GOLD STACKS,Future,2628545
Buck Shots,A$AP Rocky,2626849
Lonely,DaBaby,2626070
Home,One Direction,2623571
Vamp Anthem,Playboi Carti,2621395
Blame It On The Mistletoe,Ella Henderson,2620922
untitled 04 08.14.2014.,Kendrick Lamar,2620707
Balenciaga Challenge,6LACK,2620385
Everybody Dies,Logic,2620238
Momma,Kendrick Lamar,2618446
REMIX,Daddy Yankee,2616771
Violet Chemistry,Miley Cyrus,2616030
Así Soy Yo,Anuel AA,2614246
Weekend,Mac Miller,2612449
MONTAGEM - PAREDE,SAMUKA,2611034
Freedom,Beyoncé,2609210
Silhouettes - Original Radio Edit,Avicii,2609070
Legend,Twenty One Pilots,2606777
One Day,Lovejoy,2605323
I'd Do Anything To Make You Smile,Jack Harlow,2605045
Roli Glitzer Glitzer,Capital Bra,2604157
The Truth,Kygo,2603238
Shake It Up,Trippie Redd,2602559
Dancin' In Circles,Lady Gaga,2599085
Eyes Closed,Halsey,2597757
Joanne,Lady Gaga,2594119
Silver Bells,Bing Crosby,2593269
M.I.L.F. $,Fergie,2592308
D.R.E.A.M.,Miley Cyrus,2588095
Lieben wir,Shirin David,2586942
A Head Full of Dreams,Coldplay,2586021
Party Up,DMX,2584361
Sehnsucht,Miksu / Macloud,2583954
Intro,21 Savage,2582742
Trivia 轉 : Seesaw,BTS,2581106
"T.D (Lil Yachty & Tierra Whack feat. A$AP Rocky & Tyler, The Creator)",Lil Yachty,2576129
Sober II (Melodrama),Lorde,2569340
Fiebre,Ricky Martin,2568248
= (Equal Sign),j-hope,2568196
Your New Boyfriend,Wilbur Soot,2567341
I Believe,Jonas Brothers,2566864
I Want You Back,The Jackson 5,2566707
Forgiveless,SZA,2562521
Lie to Me,Mikolas Josef,2558212
Bebi Liguei - Ao Vivo,Marília Mendonça,2556569
Not For Radio,Nas,2554824
I Forget Where We Were,Ben Howard,2554656
HaifischNikez Allstars,LX,2551998
MASSAGING ME,Future,2551618
Seasons,Mozzy,2550629
True Disaster,Tove Lo,2550364
Girl Almighty,One Direction,2546618
Wilder Mind,Mumford & Sons,2546571
Young Harleezy,Jack Harlow,2545103
Ain't No Sunshine,Bill Withers,2542831
CAN'T STOP,DaBaby,2541147
Boredom,"Tyler, The Creator",2541031
Shake The Room,Pop Smoke,2535665
Silk Sonic Intro,Bruno Mars,2531787
Breathe,Astrid S,2531754
fOoL fOr YoU,ZAYN,2531487
Sober,Selena Gomez,2531356
I Know You,Skylar Grey,2531114
Euthanasia,Post Malone,2530665
The Best Day (Taylor’s Version),Taylor Swift,2528971
Rich Minion,Yeat,2522749
Relocate,Juice WRLD,2520781
The Chain - 2004 Remaster,Fleetwood Mac,2520290
Take Me Home For Christmas,Dan + Shay,2518255
We Were Happy (Taylor’s Version) (From The Vault),Taylor Swift,2516869
No Sleep Leak,Lil Uzi Vert,2513196
El Diablo,Elena Tsagrinou,2512480
Peace Of Mind,Avicii,2510356
OJOS FERRARI,KAROL G,2509535
Free Fallin',Tom Petty,2508587
B.I.T.C.H.,Megan Thee Stallion,2504962
Leave Me Lonely,Ariana Grande,2503432
Snitches & Rats (Interlude),21 Savage,2503166
Donald Trump,Mac Miller,2501982
PARA SIEMPRE,Daddy Yankee,2498010
Habiba,Boef,2497725
Fai rumore,Diodato,2495075
"Ptazeta: Bzrp Music Sessions, Vol. 45",Bizarrap,2489141
Trojan Horse,Dave,2488763
poochie gown,Gunna,2483775
Te Soñé de Nuevo,Ozuna,2482366
The Getaway,Red Hot Chili Peppers,2480248
Friend Of Mine,Avicii,2478802
MOMMA TALK,"Tyler, The Creator",2478286
GNF (OKOKOK),Polo G,2477851
Ihr Hobby,Bonez MC,2476487
Troca de Calçada,Marília Mendonça,2474654
The Flute Song,Russ,2473540
Black Hole Sun,Soundgarden,2471488
Government Official,Future,2471438
SAFARI,"Tyler, The Creator",2470289
True Colors,Zedd,2469715
PASATIEMPO,Daddy Yankee,2469046
Leave Out All The Rest,Linkin Park,2468669
I Have Questions,Camila Cabello,2468597
Perfect Symphony (Ed Sheeran & Andrea Bocelli),Ed Sheeran,2462873
23 (With Ape Drums),Randy,2461100
USE THIS GOSPEL,DJ Khaled,2460563
untitled 06 06.30.2014.,Kendrick Lamar,2459603
Too Much Jewelry,Migos,2455423
Steppin On Niggas,21 Savage,2454790
O Come All Ye Faithful,Nat King Cole,2453360
I Can Show You,Lil Uzi Vert,2453241
Don’t You (Taylor’s Version) (From The Vault),Taylor Swift,2452246
Random,G-Eazy,2450155
Amor da Despedida,Os Barões Da Pisadinha,2443670
Margaritaville,Jimmy Buffett,2441230
VERMELHO,Gloria Groove,2440047
Fun,Coldplay,2437381
Painting Pictures,Polo G,2430471
Something New,Axwell /\ Ingrosso,2427566
BLESSED,"Tyler, The Creator",2427252
From My Window,Juice WRLD,2426282
Never Hating,Lil Baby,2423786
Last Christmas,James TW,2422703
The Pale Moonlight,Kid Cudi,2414045
Tesla,Capo Plaza,2412983
KÁRMIKA,KAROL G,2412146
The Christmas Sweater,Michael Bublé,2411267
Talk Of The Town,Jack Harlow,2405720
Killing Spree,Logic,2405123
I Want To Hold Your Hand - Remastered 2015,The Beatles,2402616
Together,Sia,2402527
Heyy,Lil Baby,2400721
Change (Taylor’s Version),Taylor Swift,2398339
Drum,MØ,2398161
schizophrenia,XXXTENTACION,2397236
The Hills X Creepin X the Color Violet,LonelyEve,2396299
"Home (Metro Boomin & Don Toliver, Lil Uzi Vert)",Metro Boomin,2396299
"Wu Tang Forever (ft. Ghostface Killah, Raekwon, RZA, Method Man, Inspectah Deck, Cappadonna, Jackpot Scotty Wotty, U-God, Masta Killa, GZA)",Logic,2395976
It Might Be Time,Tame Impala,2394571
how you did that,Gunna,2392679
Patience,Shawn Mendes,2391553
Psycho,Muse,2390385
Sting,Eric Saade,2387712
Royalty,XXXTENTACION,2385931
Sorry - Original Demo,Beyoncé,2385638
Macarena,Sfera Ebbasta,2385360
Complexion (A Zulu Love),Kendrick Lamar,2384561
Up To Something,Metro Boomin,2382626
Buscate Otro,Jc La Nevula,2382545
Hardwired,Metallica,2381587
Take It Back,Logic,2381374
Faking It,Calvin Harris,2380970
Allein sein,Ufo361,2380672
Where The Hood At,DMX,2380176
Lord Knows,Meek Mill,2376100
"Ordinary Person (From ""Leo"")",Anirudh Ravichander,2375976
CHICKENS,Future,2370677
Excitement,Trippie Redd,2370426
Needle,Nicki Minaj,2370189
Love Of My Life - Remastered 2011,Queen,2369293
M3tamorphosis,Playboi Carti,2369227
Straight Up & Down,Bruno Mars,2366735
Skrt On Me,Calvin Harris,2366540
Give Me Love,Ed Sheeran,2365668
Bad Decisions,Ariana Grande,2365393
Motorcycle Patches,Huncho Jack,2364967
Ich darf das,Shirin David,2362687
Penas de Antaño,Bizarrap,2362308
Jump Then Fall (Taylor’s Version),Taylor Swift,2358714
A Tale of 2 Citiez,J. Cole,2358186
Winterbreak - Tiësto's Deep House Remix,MUNA,2357407
Over,Lucky Daye,2355787
Cuando Nadie Ve,Morat,2354539
Deli,Ice Spice,2351518
Faith - Remastered,George Michael,2350618
Bella ciao - HUGEL Remix,El Profesor,2348059
Obey,Bring Me The Horizon,2346591
(Don't Fear) The Reaper,Blue Öyster Cult,2344648
Side Piece,Jack Harlow,2343929
Dreams Money Can Buy,Drake,2341585
Parasite Eve,Bring Me The Horizon,2341189
Distorted Records,A$AP Rocky,2338331
Die 4 Me,Halsey,2336940
Black Magic,Eminem,2336444
Dois Fugitivos - Ao Vivo,Simone Mendes,2332003
Don't Threaten Me With A Good Time,Panic! At The Disco,2330900
Introduction,XXXTENTACION,2329429
Touch It,Ariana Grande,2329219
PANTIES Y BRASIERES,Rauw Alejandro,2328563
No Pressure - intro,Logic,2325659
Gifted,Cordae,2322990
UFF,Veysel,2322568
Peta,Roddy Ricch,2321909
Feel Alone,Juice WRLD,2319637
Si No Te Quisiera,Juan Magán,2316125
On The Loose,Niall Horan,2313660
MLK Interlude,Justin Bieber,2312479
Thinkin Bout You,Frank Ocean,2312327
Chill Bill REMIX,Rob $tone,2309738
Proud of You,Young Stoner Life,2309411
Hotel California - 2013 Remaster,Eagles,2305205
Amped,Lil Uzi Vert,2301283
Told You So,Paramore,2300819
Bluffin',Khalid,2300654
Doch in der Nacht,Apache 207,2295384
Movie Star,Jack Harlow,2292100
All You Need Is Love - Remastered,The Beatles,2291547
30,Pop Smoke,2289517
DAYWALKER!,Machine Gun Kelly,2288913
Good Drank,2 Chainz,2282164
Ricchi x Sempre,Sfera Ebbasta,2282071
Zu Ende,Samra,2280686
Birthday Cake,Dylan Conrique,2278679
Σ. MOROSE,Damso,2278267
private island,Gunna,2278026
Hello Friday,Flo Rida,2277747
Toxic,Polo G,2277724
TiO,ZAYN,2274649
Hollywood,Sfera Ebbasta,2274614
