title,artist,streams
Purpose,Justin Bieber,19401157
comethru,Jeremy Zucker,19372888
Mark My Words,Justin Bieber,19372816
Umbrella,Metro Boomin,19339586
Need It,Migos,19330308
DUCKWORTH.,Kendrick Lamar,19327211
One Of Your Girls,Troye Sivan,19312505
this is me trying,Taylor Swift,19261680
Father Time,Kendrick Lamar,19250454
Time,NF,19242074
"Dear Maria, Count Me In",All Time Low,19226838
WHOLE LOTTA MONEY,BIA,19179792
If I Didn't Love You,Jason Aldean,19179269
Too Much To Ask,Niall Horan,19166215
Wake Me Up,Avicii,19160734
Gone Girl,SZA,19154010
Out of Time,The Weeknd,19142162
Skate,Bruno Mars,19138550
Bright,Echosmith,19125957
Doja,Central Cee,19115990
Promiscuous,Nelly Furtado,19114123
Attention,Doja Cat,19105590
THANK GOD,Travis Scott,19104593
Standing Next to You,Jung Kook,19081681
ROLLIN N CONTROLLIN FREESTYLE,DUSTY LOCANE,19039170
Coco Chanel,Eladio Carrion,19018498
X SI VOLVEMOS,KAROL G,19011202
New Flame,Chris Brown,19002071
Shotta Flow 5,NLE Choppa,18972307
How Far I'll Go,Auli'i Cravalho,18965464
Weekend,Mac Miller,18962638
I Can't Handle Change,Roar,18955615
AMARGURA,KAROL G,18953733
Something Special,Pop Smoke,18939788
10 Things I Hate About You,Leah Kate,18922207
illicit affairs,Taylor Swift,18896110
Lifestyle,Rich Gang,18845791
KOODA,6ix9ine,18843269
Mad at Disney,salem ilese,18827099
Outside (Better Days),Blueface,18821524
sweetener,Ariana Grande,18811267
Party Girl (Remix),StaySolidRocky,18807513
Don't Play That,King Von,18792844
Do I Make You Wanna,Billy Currington,18785354
Glitch,Taylor Swift,18763237
Lockjaw,French Montana,18732551
Boom Clap,Charli XCX,18726898
BLIND,DaBaby,18718355
Street Runner,Rod Wave,18709432
66,Lil Yachty,18693533
Thank God,Kane Brown,18670065
Something In The Way You Move,Ellie Goulding,18661693
Excitement,Trippie Redd,18647387
BLOOD.,Kendrick Lamar,18632267
Lay Me Down,Sam Smith,18624082
All For Us - from the HBO Original Series Euphoria,Labrinth,18595768
can't leave without it,21 Savage,18562606
The Greatest Show,Hugh Jackman,18556293
Real Friends,Camila Cabello,18555307
To Die For,Sam Smith,18548368
Hits Different,Taylor Swift,18483296
Dangerous,David Guetta,18481348
Misery Business,Paramore,18464387
Do What I Want,Lil Uzi Vert,18462064
I Should Probably Go To Bed,Dan + Shay,18458727
Buss It,Erica Banks,18450948
Ghost,Ella Henderson,18437871
Perfect Pint,Mike WiLL Made-It,18433227
Rent Money,Future,18396713
Madiba Riddim,Drake,18356345
Here Comes Santa Claus (Right Down Santa Claus Lane),Elvis Presley,18353208
Pass The Dutchie,Musical Youth,18330047
Kamikaze,Eminem,18311576
One Man Can Change The World,Big Sean,18293853
Change,J. Cole,18284328
Get Ugly,Jason Derulo,18278894
Young,Vacations,18274437
SORRY NOT SORRY,"Tyler, The Creator",18246501
WAKA,6ix9ine,18241409
Foot Fungus,Ski Mask The Slump God,18237226
Angels,Chance the Rapper,18223703
Gently,Drake,18222861
4422,Drake,18168991
MIC Drop,BTS,18143347
Hours In Silence,Drake,18112044
me & ur ghost,blackbear,18093679
Monster Mash,"Bobby ""Boris"" Pickett & The Crypt-Kickers",18078327
Hurt You,The Weeknd,18067365
Flames,David Guetta,18059504
Drip Too Hard,Lil Baby,18058321
Walk On Water,Eminem,18055579
2 Be Loved (Am I Ready),Lizzo,18040969
Mean It,Lauv,18036202
This City,Sam Fischer,18025098
Peek A Boo,Lil Yachty,18022397
Jorja Interlude,Drake,18011031
F2F,SZA,18000113
Kick The Dust Up,Luke Bryan,17993184
Shut Down,BLACKPINK,17980146
Pipe Down,Drake,17980104
Numb Numb Juice,ScHoolboy Q,17959624
Rush,Troye Sivan,17922303
Bezos I,Bo Burnham,17903720
Sledgehammer,Fifth Harmony,17887733
No Vacancy,OneRepublic,17881652
Churchill Downs,Jack Harlow,17881468
Sober Up,AJR,17877314
All Eyes On Me,Bo Burnham,17868891
make up,Ariana Grande,17858261
This Is How We Do,Katy Perry,17852173
Go Legend (& Metro Boomin),Big Sean,17814761
SUN GOES DOWN,Lil Nas X,17803467
Can't Die,Juice WRLD,17784467
8,Billie Eilish,17767289
Do It Again,Pia Mia,17766764
I Wish you Roses,Kali Uchis,17745381
Sleigh Ride,Carpenters,17722421
Suncity,Khalid,17717966
Boyfriends,Harry Styles,17684088
Light,San Holo,17658328
WHOLE LOTTA MONEY,BIA,17653620
Tom's Diner,AnnenMayKantereit,17646543
TKN,ROSALÍA,17645848
Is There Someone Else?,The Weeknd,17569511
Prayer in C - Robin Schulz Radio Edit,Lilly Wood and The Prick,17556823
No Return,Polo G,17550180
No Sense,Justin Bieber,17523675
Radioactive,Imagine Dragons,17498745
Hey Mor,Ozuna,17491045
All on Me,Devin Dawson,17485094
At My Best,Machine Gun Kelly,17475127
5% TINT,Travis Scott,17465852
Otro Trago - Remix,Sech,17457336
Qué Más Pues?,J Balvin,17444058
"Have Yourself A Merry Little Christmas - ""Meet Me In St. Louis"" Original Cast Recording",Judy Garland,17441109
Having Our Way,Migos,17390398
Lets Link,WhoHeem,17381983
Redemption,Drake,17377999
Notice Me,SZA,17361732
Skateboard P,MadeinTYO,17340199
Thinking with My Dick,Kevin Gates,17331432
September,"Earth, Wind & Fire",17302531
Press,Cardi B,17286347
Better Not,Louis The Child,17286042
MoshPit,Kodak Black,17261799
King For A Day,Pierce The Veil,17260539
Matt Hardy 999,Trippie Redd,17253898
Myself,Post Malone,17234081
Find U Again,Mark Ronson,17230369
JACKIE BROWN,Brent Faiyaz,17213278
After Dark,Drake,17190733
Still Be Friends,G-Eazy,17157302
Lighthouse - Andrelli Remix,Hearts & Colors,17148765
May We All,Florida Georgia Line,17148561
D Rose,Lil Pump,17120529
U With Me?,Drake,17115152
I THINK,"Tyler, The Creator",17064009
I Bet My Life,Imagine Dragons,17059959
Dear Reader,Taylor Swift,17046073
Girl With The Tattoo Enter.lewd,Miguel,17024487
Be Something,Polo G,17022409
Written in the Sand,Old Dominion,16980910
The Cut Off,J. Cole,16959703
Latch - Acoustic,Sam Smith,16903209
IMY2,Drake,16902311
Timeless (DJ SPINKING),A Boogie Wit da Hoodie,16900014
Don't Check On Me,Chris Brown,16895123
Ghostbusters,Ray Parker Jr.,16894731
Tell Your Friends,The Weeknd,16887588
Runaway (U & I),Galantis,16883384
BRACKETS,J. Cole,16861119
Happy Now,Kygo,16851446
Black Magic,Little Mix,16849559
Homecoming,Lil Uzi Vert,16848480
Filthy,Justin Timberlake,16835872
AHHH HA,Lil Durk,16831203
Prices,Lil Uzi Vert,16825502
MAMACITA,Black Eyed Peas,16822005
Screw Juice,Juice WRLD,16804082
BBO (Bad Bitches Only),Migos,16802143
IDGAF,BoyWithUke,16790341
Primera Cita,Carin Leon,16740376
MONOPOLY,Ariana Grande,16732639
Seeing Green,Nicki Minaj,16686378
Strip It Down,Luke Bryan,16661149
Had Enough,Don Toliver,16631975
Don't Go Yet,Camila Cabello,16631003
tolerate it,Taylor Swift,16627399
I Wanna Know,NOTD,16594005
Calling For You,Drake,16591154
Barbie Dreams,Nicki Minaj,16580826
"Carry On (from the Original Motion Picture ""POKÉMON Detective Pikachu"")",Kygo,16580126
HOPE,NF,16576206
Paradise,MEDUZA,16566408
Last Hurrah,Bebe Rexha,16553712
Miss You,James Hersey,16549334
GOTTI,6ix9ine,16536981
Playing Games,Summer Walker,16536108
Butterfly Doors,Lil Pump,16526019
Rolling in the Deep,Adele,16522159
That’s How You Feel,Drake,16516649
Blue World,Mac Miller,16511989
Can't Be Broken,Lil Wayne,16493874
Tommy Lee,Tyla Yaweh,16485030
On Me,Thomas Rhett,16482685
Baby,Quality Control,16467585
Miss You,Cashmere Cat,16455638
Try That In A Small Town,Jason Aldean,16448523
For the First Time,Mac DeMarco,16443360
Holy Smokes,Trippie Redd,16440134
Gimme Love,Joji,16402568
City of Gods,Fivio Foreign,16384588
LUMBERJACK,"Tyler, The Creator",16383354
Quit,Cashmere Cat,16347142
Snapback,Old Dominion,16340612
Fireball,Pitbull,16334533
Taped up Heart,KREAM,16323512
Man in the Mirror,A Boogie Wit da Hoodie,16315483
Oceans Away,A R I Z O N A,16298599
CoCo,O.T. Genasis,16266386
Break Up Every Night,The Chainsmokers,16264640
Hope,The Chainsmokers,16254986
Jaded,Drake,16212119
Welcome To New York (Taylor's Version),Taylor Swift,16198896
Reggaetón Lento (Remix),CNCO,16196903
Real Life,The Weeknd,16193932
Get Low,Zedd,16156995
Digits,Young Thug,16156840
ESCAPE PLAN,Travis Scott,16142919
exes,Tate McRae,16098504
100,The Game,16091392
Sanctuary,Joji,16087982
Let Me Explain,Bryson Tiller,16039105
X,Lil Uzi Vert,16028247
Show Out,Kid Cudi,16004978
Bad Bitch,Bebe Rexha,15992768
Track Star,Mooski,15985906
Eyes On You,Chase Rice,15970334
Hard Work Pays Off,Future,15965166
La Jeepeta - Remix,Nio Garcia,15964903
going down!,XXXTENTACION,15959001
mad woman,Taylor Swift,15954419
Paper Rings,Taylor Swift,15952674
Order More,G-Eazy,15951425
Ain't Nobody (Loves Me Better),Felix Jaehn,15915316
Romantic - NOTD Remix,Stanaj,15914362
Count Me Out,Kendrick Lamar,15913311
Black SpiderMan,Logic,15908177
Daylight,Drake,15904996
JUMP,DaBaby,15896771
Paralyzed,Sueco,15882575
Baila Conmigo,Selena Gomez,15870871
Sour Candy,Lady Gaga,15865453
Eventually,Tame Impala,15861122
Super Far,LANY,15855923
Finesse,Drake,15853135
Sauce!,XXXTENTACION,15852621
Sooner Or Later,Aaron Carter,15831038
Speed It Up,Gunna,15829381
Swish Swish,Katy Perry,15818560
Jumpin,NLE Choppa,15816243
Mask Off - Remix,Future,15809427
Come Thru,Summer Walker,15800752
Start Again,OneRepublic,15763139
La Santa,Bad Bunny,15731522
Talk You Out Of It,Florida Georgia Line,15728344
Icon,Jaden,15725412
I'm The Plug,Drake,15719497
Mariposa,Peach Tree Rascals,15708841
RAW SHIT,DaBaby,15708545
Feelings,Lauv,15707793
Enséñame a Bailar,Bad Bunny,15694504
Different For Girls,Dierks Bentley,15686415
Crazy Brazy,A$AP Mob,15670415
Fun,Pitbull,15632434
Sixteen,Ellie Goulding,15630546
FAKE LOVE,BTS,15600011
Dying Man,Morgan Wallen,15597193
MODERN JAM,Travis Scott,15589704
Slumber Party,Ashnikko,15570909
Kiss and Make Up,Dua Lipa,15562996
Giant,Calvin Harris,15557763
Solar Power,Lorde,15557631
Dirt On My Boots,Jon Pardi,15537030
She's Kinda Hot,5 Seconds of Summer,15531496
"Hey, Mickey!",Baby Tate,15485400
Ticking,Zach Bryan,15483433
Sin Pijama,Becky G,15472801
All We Got,Chance the Rapper,15459359
Gilded Lily,Cults,15438805
Believe,Mumford & Sons,15434234
In My Head,Juice WRLD,15412318
Single Soon,Selena Gomez,15400895
Thumbs,Sabrina Carpenter,15396509
Victoria’s Secret,Jax,15396496
You’re Losing Me (From The Vault),Taylor Swift,15394827
Pussy Talk,City Girls,15386444
Nothing New,Taylor Swift,15363730
By Your Side,Jonas Blue,15359081
pretty isn’t pretty,Olivia Rodrigo,15315806
Soy El Unico,Yahritza Y Su Esencia,15287635
Potion,Calvin Harris,15286502
Back To December (Taylor's Version),Taylor Swift,15285567
ARE WE STILL FRIENDS?,"Tyler, The Creator",15273695
My My My!,Troye Sivan,15264902
We Ride,Bryan Martin,15263791
bloody valentine,Machine Gun Kelly,15247380
Depression & Obsession,XXXTENTACION,15246543
White Horse,Chris Stapleton,15224517
Eleven,Khalid,15219566
S91,KAROL G,15208612
Can't Hold Us,Macklemore & Ryan Lewis,15194778
Oh Lord,MiC LOWRY,15186329
Livin’ The Dream,Morgan Wallen,15159086
All Of You,Stephanie Beatriz,15143750
Window Pain - Outro,J. Cole,15113369
edamame,bbno$,15109159
Christmas Kids,Roar,15107577
Sing,Ed Sheeran,15098112
Lay Me Down,Sam Smith,15097116
Mine (Taylor's Version),Taylor Swift,15092654
I LOVE YOU HOE (w/ 9lives),Odetari,15091454
What About Me,Lil Wayne,15073744
La Curiosidad,Ivan Cornejo,15064951
FeRRis WhEEL,Tory Lanez,15050494
Me Fui de Vacaciones,Bad Bunny,15038728
All I Know,The Weeknd,15034988
Earth,Lil Dicky,15034362
Chamber Of Reflection,Mac DeMarco,15030540
Head Over Boots,Jon Pardi,15019454
Mama Said,Lukas Graham,15015570
This Love (Taylor’s Version),Taylor Swift,15014558
My Head & My Heart,Ava Max,14993222
7am On Bridle Path,Drake,14990822
VOID,Melanie Martinez,14986279
Amorfoda,Bad Bunny,14954773
Te Robaré,Nicky Jam,14952627
Oprah's Bank Account (Lil Yachty & DaBaby feat. Drake),Lil Yachty,14945575
All Falls Down,Kanye West,14937741
Draco,Future,14911894
Cool Yule,Louis Armstrong,14891305
Poppin,Yeat,14890571
Y LLORO,Junior H,14886885
Touch,Little Mix,14881773
Price On My Head,NAV,14876620
New Romantics (Taylor's Version),Taylor Swift,14874974
Ghost Town,Adam Lambert,14862975
Not Going Home,DVBBS,14857892
Houdini,Dua Lipa,14853588
NC-17,Travis Scott,14850689
Obsession,Vice,14837496
I Think He Knows,Taylor Swift,14826032
Never Enough,Loren Allred,14813245
Wagon Wheel,Darius Rucker,14811905
She's Mine Pt. 1,J. Cole,14810711
Closed On Sunday,Kanye West,14809643
Overdrive,Post Malone,14807355
I Don't Wanna Do This Anymore,XXXTENTACION,14807142
Chains,Nick Jonas,14804361
Jumbotron Shit Poppin,Drake,14800695
Pull Up,Wiz Khalifa,14774165
GIRL LIKE ME,Black Eyed Peas,14746377
Back To Sleep,Chris Brown,14737284
Tennessee Fan,Morgan Wallen,14736414
COOLER THAN A BITCH,Gunna,14725493
Who Dat Boy,"Tyler, The Creator",14724096
In A Minute,Lil Baby,14709917
A Million Dreams,Ziv Zaifman,14702025
WHO? WHAT!,Travis Scott,14700828
Trust,Brent Faiyaz,14700649
Eat Your Young,Hozier,14699912
This Summer,Maroon 5,14676606
Mad Love,Sean Paul,14650397
It's Gotta Be You,Isaiah Firebrace,14648699
Take Back Home Girl (Feat. Tori Kelly),Chris Lane,14648256
Violent Crimes,Kanye West,14645627
I Know You,Lil Skies,14626679
Drunk in Love,Beyoncé,14617225
Up The Smoke,Stunna 4 Vegas,14610811
Believe What I Say,Kanye West,14576420
Contra,Logic,14564562
No Broken Hearts,Bebe Rexha,14553944
Kill Bill,SZA,14536848
Eazy,The Game,14532976
Let You Love Me,Rita Ora,14518539
I Want It,Juice WRLD,14518462
Heaven,Avicii,14510515
You Got It,Vedo,14510021
Feels Great,Cheat Codes,14509537
@ MEH,Playboi Carti,14485990
"I Do It (ft. Big Sean, Lil Baby)",Lil Wayne,14475878
Patek Water,Future,14474706
Victorious,Panic! At The Disco,14454104
Beg For It,Iggy Azalea,14443301
I Know,Post Malone,14420097
Dangerous,Morgan Wallen,14410601
SIRENS,Travis Scott,14395623
happiness,Taylor Swift,14385968
5 Leaf Clover,Luke Combs,14375387
Not Nice,PARTYNEXTDOOR,14363266
Nights With You,MØ,14356435
For Whom The Bell Tolls,J. Cole,14337420
Northern Attitude,Noah Kahan,14332766
Best Life,Cardi B,14332225
Warning,Morgan Wallen,14303234
Lonely,DaBaby,14297746
Privilege,The Weeknd,14248966
Dynamite,Nause,14248284
I Bet You Think About Me,Taylor Swift,14247743
You Know You Like It - DJ Snake Remix,AlunaGeorge,14242669
Overtime,Zach Bryan,14240297
On God,Kanye West,14239082
Bean (Kobe),Lil Uzi Vert,14238015
From the Ground Up,Dan + Shay,14230227
Un Verano Sin Ti,Bad Bunny,14220465
Havana - Remix,Camila Cabello,14218798
a p p l y i n g . p r e s s u r e,J. Cole,14200416
Girl Crush,Little Big Town,14192476
ivy,Taylor Swift,14173743
Your Heart,Joyner Lucas,14155248
Wish Wish,DJ Khaled,14154938
A Different Way,DJ Snake,14153138
California Breeze,Lil Baby,14145607
Omen,Disclosure,14112881
Lonely,Diplo,14111633
New Man,Ed Sheeran,14105169
Summertime's Close,Zach Bryan,14090989
I'm Tired,Labrinth,14089005
Peak,Drake,14087664
All You Had To Do Was Stay (Taylor's Version),Taylor Swift,14075013
I Want a Hippopotamus for Christmas (Hippo the Hero),Gayla Peevey,14064190
Red (Taylor's Version),Taylor Swift,14055407
Say A',A Boogie Wit da Hoodie,14029320
Loyal,PARTYNEXTDOOR,14020030
Irresistible,Fall Out Boy,14019836
gone girl,iann dior,14008972
All To Myself,Dan + Shay,14007330
Smoking on my Ex Pack,SZA,14004029
Is There More,Drake,13991386
Can't Have Everything,Drake,13976765
Desperado,Rihanna,13962759
HOUSTONFORNICATION,Travis Scott,13955682
The Nights,Avicii,13947934
Ville Mentality,J. Cole,13938894
off the table,Ariana Grande,13937245
1 0 0 . m i l ‘,J. Cole,13936818
More M’s,Drake,13933151
Met Him Last Night,Demi Lovato,13932117
trademark usa,Baby Keem,13912437
just like magic,Ariana Grande,13907566
Day 'N' Nite (Nightmare),Kid Cudi,13893681
Done for Me,Charlie Puth,13886260
Aloha,Møme,13880878
AMERICA HAS A PROBLEM,Beyoncé,13872364
Normal,Eminem,13869033
Hasta Que Dios Diga,Anuel AA,13851610
All Too Well (Taylor's Version),Taylor Swift,13844058
Why,Sabrina Carpenter,13836330
Might Not,Belly,13796449
Gangsta,Kehlani,13765705
PICK UP,DaBaby,13759452
epiphany,Taylor Swift,13738125
JUGGERNAUT,"Tyler, The Creator",13733001
No Rest,Lil Skies,13732592
l e t . g o . m y . h a n d,J. Cole,13724909
New Jeans,NewJeans,13721356
Top Off,DJ Khaled,13717753
Distraction,Polo G,13716417
You Broke My Heart,Drake,13697131
this is what falling in love feels like,JVKE,13696202
Fear Of Heights,Drake,13692208
masquerade,siouxxie sixxsta,13691754
Candy,Doja Cat,13689297
Miss Americana & The Heartbreak Prince,Taylor Swift,13685500
peace,Taylor Swift,13677337
I'm Gonna Be,Post Malone,13674342
The Heart Part 4,Kendrick Lamar,13661289
Humble And Kind,Tim McGraw,13655428
Double Fantasy,The Weeknd,13645861
444+222,Lil Uzi Vert,13644506
Back On Road,Gucci Mane,13632326
Wasted Summers,juju<3,13624709
Pretty Heart,Parker McCollum,13624667
Savior,Kendrick Lamar,13624131
Money On My Mind,Sam Smith,13621005
Out The Mud,Lil Baby,13601821
Race My Mind,Drake,13599000
Tone it Down,Gucci Mane,13594677
Familiar,Liam Payne,13591467
"Just Like Fire (From the Original Motion Picture ""Alice Through The Looking Glass"")",P!nk,13578152
Twerk,City Girls,13571282
Treacherous Twins,Drake,13565098
"Santa, Can’t You Hear Me",Kelly Clarkson,13560433
I Love Me,Demi Lovato,13558675
4 Your Eyez Only,J. Cole,13552561
History,One Direction,13552345
Heartbreak Anthem,Galantis,13529773
Run,Joji,13528538
When You're Gone,Shawn Mendes,13466685
Knockin' Boots,Luke Bryan,13458141
"John Cougar, John Deere, John 3:16",Keith Urban,13441800
Midnight,Logic,13440288
Nobody's Love,Maroon 5,13415953
SAY MY GRACE,Offset,13411239
Undrunk,FLETCHER,13403304
Bored,Billie Eilish,13383835
Babushka Boi,A$AP Rocky,13380316
GOD'S COUNTRY,Travis Scott,13374762
What Do I Know?,Ed Sheeran,13367658
RAF,A$AP Mob,13362506
Yessirskiii,Lil Uzi Vert,13327286
Jonestown (Interlude),Post Malone,13325158
On Time,Metro Boomin,13324848
Se Preparó,Ozuna,13312784
Patek,Future,13307573
Peaches,Jack Black,13306157
Attention,The Weeknd,13290074
Gravity,Brent Faiyaz,13289954
Tombstone,Rod Wave,13281240
I’m Just Ken (From Barbie The Album),Ryan Gosling,13277951
Dubai Shit,Huncho Jack,13276729
Mona Lisa - Spider-Man: Across the Spider-Verse (Deluxe Edition),Dominic Fike,13271429
Just for me,PinkPantheress,13262025
Just Us,DJ Khaled,13255709
There's No Way,Lauv,13210222
Power is Power,SZA,13198889
Wouldn't Leave,Kanye West,13196382
REMEDY,Alesso,13194535
Levels,Nick Jonas,13190448
Forever,Drake,13186754
One Margarita,Luke Bryan,13184427
I don’t even speak spanish lol,XXXTENTACION,13164180
Internet,Post Malone,13139202
SKITZO,Travis Scott,13135367
I Might Need Security,Chance the Rapper,13106160
TIL FURTHER NOTICE,Travis Scott,13104213
Selah,Kanye West,13100422
Middle of the Ocean,Drake,13077181
I'm Sorry,Lil Uzi Vert,13057882
Burnin' It Down,Jason Aldean,13053725
Botella Tras Botella,Gera MX,13035673
Bed Of Lies,Nicki Minaj,13009051
Clean (Taylor's Version),Taylor Swift,13007605
Ignition - Remix,R. Kelly,12986253
There He Go,Kodak Black,12980165
Who Needs Love,Trippie Redd,12974726
Designer,Lil Pump,12965097
Can I Get It,Adele,12960295
Pineapple,Ty Dolla $ign,12941693
Same Drugs,Chance the Rapper,12923262
Let Me,ZAYN,12919067
FRIENDS,J. Cole,12915498
Homegrown,Zac Brown Band,12890279
CHopstix,ScHoolboy Q,12879453
Lie,NF,12872218
Trampoline,SHAED,12867071
FML,Kanye West,12854136
8am in Charlotte,Drake,12847101
Nothing but Trouble - Instagram Models,Lil Wayne,12843024
11 Minutes,YUNGBLUD,12809483
Maze,Juice WRLD,12792606
You Say,Lauren Daigle,12786610
My Little Love,Adele,12785168
"Touchin, Lovin",Trey Songz,12781075
Bust Down,Trippie Redd,12777947
Diamonds,Sam Smith,12757247
Do We Have A Problem?,Nicki Minaj,12748587
So Far Away,Martin Garrix,12742819
Think of You,Chris Young,12742094
Falling Back,Drake,12737515
Make It Rain,Pop Smoke,12728195
J.,Ivan Cornejo,12726687
ASTROTHUNDER,Travis Scott,12721909
Undefeated,A Boogie Wit da Hoodie,12695431
Don't Leave Me Alone,David Guetta,12686598
Body,Dreezy,12673888
Dark Queen,Lil Uzi Vert,12657609
Nothings Into Somethings,Drake,12650115
Million Reasons,Lady Gaga,12648936
everytime,Ariana Grande,12648918
The Climb Back,J. Cole,12648864
You Only Live Twice,Drake,12631074
To the Max,DJ Khaled,12618601
Tie Me Down,Gryffin,12615453
Havin My Way,Lil Skies,12612738
Change Locations,Drake,12607167
Call Casting,Migos,12593299
The Other Side,Hugh Jackman,12579182
Comfortable,K CAMP,12566523
Both,Gucci Mane,12564694
Flowers,Lauren Spencer Smith,12553344
